,idaviso,dia,visits,impressions,leads
8744,47807219,2021-10-21,0.0,3.0,0.0
8745,47807219,2021-10-22,0.0,3.0,0.0
8746,47807219,2021-10-23,0.0,2.0,0.0
8747,47807219,2021-10-25,0.0,2.0,0.0
8748,47807219,2021-10-26,0.0,2.0,0.0
8749,47807219,2021-10-28,0.0,3.0,0.0
8750,47819576,2021-09-29,0.0,4.0,0.0
8751,47819576,2021-09-30,0.0,6.0,0.0
8752,47819576,2021-10-01,1.0,6.0,0.0
8753,47819576,2021-10-02,1.0,5.0,0.0
8754,47819576,2021-10-03,1.0,5.0,0.0
8755,47819576,2021-10-04,1.0,9.0,0.0
8756,47819576,2021-10-05,0.0,8.0,0.0
8757,47819576,2021-10-06,0.0,6.0,0.0
8758,47819576,2021-10-07,0.0,3.0,0.0
8759,47819576,2021-10-08,1.0,7.0,0.0
8760,47819576,2021-10-09,0.0,7.0,0.0
8761,47819576,2021-10-10,0.0,6.0,0.0
8762,47819576,2021-10-11,0.0,1.0,0.0
8763,47819576,2021-10-12,0.0,6.0,0.0
8764,47819576,2021-10-13,0.0,6.0,0.0
8765,47819576,2021-10-14,1.0,5.0,0.0
8766,47819576,2021-10-15,0.0,3.0,0.0
8767,47819576,2021-10-16,0.0,7.0,0.0
8768,47819576,2021-10-17,0.0,4.0,0.0
8769,47819576,2021-10-18,0.0,15.0,0.0
8770,47819576,2021-10-19,0.0,7.0,0.0
8771,47819576,2021-10-20,1.0,7.0,0.0
8772,47819576,2021-10-21,0.0,3.0,0.0
8773,47819576,2021-10-22,0.0,6.0,0.0
8774,47819576,2021-10-23,0.0,9.0,0.0
8775,47819576,2021-10-24,0.0,5.0,0.0
8776,47819576,2021-10-25,1.0,4.0,0.0
8777,47819576,2021-10-26,0.0,5.0,0.0
8778,47819576,2021-10-27,0.0,7.0,0.0
8779,47819576,2021-10-28,1.0,5.0,0.0
8780,47819576,2021-10-29,0.0,5.0,0.0
8781,47823676,2021-09-29,1.0,20.0,0.0
8782,47823676,2021-09-30,0.0,20.0,0.0
8783,47823676,2021-10-01,0.0,33.0,0.0
8784,47823676,2021-10-02,0.0,21.0,0.0
8785,47823676,2021-10-03,1.0,45.0,0.0
8786,47823676,2021-10-04,0.0,26.0,0.0
8787,47823676,2021-10-05,0.0,22.0,0.0
8788,47823676,2021-10-06,0.0,22.0,0.0
8789,47823676,2021-10-07,0.0,17.0,0.0
8790,47823676,2021-10-08,1.0,11.0,0.0
8791,47823676,2021-10-09,1.0,25.0,0.0
8792,47823676,2021-10-10,0.0,13.0,0.0
8793,47823676,2021-10-11,1.0,20.0,0.0
8794,47823676,2021-10-12,0.0,44.0,0.0
8795,47823676,2021-10-13,0.0,12.0,0.0
8796,47823676,2021-10-14,0.0,34.0,0.0
8797,47823676,2021-10-15,0.0,11.0,0.0
8798,47823676,2021-10-16,0.0,25.0,0.0
8799,47823676,2021-10-17,0.0,11.0,0.0
8800,47823676,2021-10-18,0.0,18.0,0.0
8801,47823676,2021-10-19,0.0,16.0,0.0
8802,47823676,2021-10-20,0.0,33.0,0.0
8803,47823676,2021-10-21,0.0,16.0,0.0
8804,47823676,2021-10-22,0.0,44.0,0.0
8805,47823676,2021-10-23,0.0,17.0,0.0
8806,47823676,2021-10-24,0.0,14.0,0.0
8807,47823676,2021-10-25,0.0,21.0,0.0
8808,47823676,2021-10-26,0.0,21.0,0.0
8809,47823676,2021-10-27,0.0,17.0,0.0
8810,47823676,2021-10-28,2.0,50.0,0.0
8811,47823676,2021-10-29,0.0,26.0,0.0
8812,47823963,2021-09-29,0.0,2.0,0.0
8813,47823963,2021-09-30,0.0,2.0,0.0
8814,47823963,2021-10-01,1.0,1.0,0.0
8815,47823963,2021-10-03,1.0,1.0,0.0
8816,47823963,2021-10-04,0.0,1.0,0.0
8817,47823963,2021-10-05,0.0,8.0,0.0
8818,47823963,2021-10-06,0.0,6.0,0.0
8819,47823963,2021-10-07,0.0,1.0,0.0
8820,47823963,2021-10-09,0.0,5.0,0.0
8821,47823963,2021-10-10,0.0,2.0,0.0
8822,47823963,2021-10-11,0.0,2.0,0.0
8823,47823963,2021-10-12,0.0,1.0,0.0
8824,47823963,2021-10-13,0.0,1.0,0.0
8825,47823963,2021-10-14,0.0,4.0,0.0
8826,47823963,2021-10-15,0.0,2.0,0.0
8827,47823963,2021-10-16,0.0,1.0,0.0
8828,47823963,2021-10-17,0.0,3.0,0.0
8829,47823963,2021-10-18,0.0,1.0,0.0
8830,47823963,2021-10-19,0.0,4.0,0.0
8831,47823963,2021-10-21,0.0,1.0,0.0
8832,47823963,2021-10-22,0.0,2.0,0.0
8833,47823963,2021-10-23,0.0,4.0,0.0
8834,47823963,2021-10-25,0.0,2.0,0.0
8835,47823963,2021-10-26,0.0,3.0,0.0
8836,47823963,2021-10-27,0.0,2.0,0.0
8837,47823963,2021-10-28,0.0,1.0,0.0
8838,47824734,2021-09-29,0.0,25.0,0.0
8839,47824734,2021-09-30,0.0,25.0,0.0
8840,47824734,2021-10-01,6.0,37.0,1.0
8841,47824734,2021-10-02,1.0,33.0,0.0
8842,47824734,2021-10-03,0.0,43.0,0.0
8843,47824734,2021-10-04,0.0,24.0,0.0
8844,47824734,2021-10-05,0.0,19.0,0.0
8845,47824734,2021-10-06,1.0,12.0,0.0
8846,47824734,2021-10-07,0.0,25.0,1.0
8847,47841585,2021-09-29,0.0,2.0,0.0
8848,47845671,2021-09-29,0.0,1.0,0.0
8849,47845671,2021-09-30,0.0,2.0,0.0
8850,47845671,2021-10-02,0.0,5.0,0.0
8851,47845671,2021-10-03,0.0,3.0,0.0
8852,47845671,2021-10-04,0.0,1.0,0.0
8853,47845671,2021-10-05,0.0,3.0,0.0
8854,47845671,2021-10-06,0.0,3.0,0.0
8855,47845671,2021-10-07,0.0,1.0,0.0
8856,47845671,2021-10-08,0.0,1.0,0.0
8857,47845671,2021-10-09,0.0,6.0,0.0
8858,47845671,2021-10-10,0.0,3.0,0.0
8859,47845671,2021-10-12,0.0,3.0,0.0
8860,47845671,2021-10-13,0.0,5.0,0.0
8861,47845671,2021-10-14,0.0,6.0,0.0
8862,47845671,2021-10-16,0.0,1.0,0.0
8863,47845671,2021-10-17,0.0,4.0,0.0
8864,47845671,2021-10-18,1.0,3.0,0.0
8865,47845671,2021-10-19,0.0,2.0,0.0
8866,47845671,2021-10-21,0.0,1.0,0.0
8867,47845671,2021-10-22,0.0,2.0,0.0
8868,47845671,2021-10-23,0.0,2.0,0.0
8869,47845671,2021-10-26,0.0,2.0,0.0
8870,47845671,2021-10-27,0.0,3.0,0.0
8871,47845671,2021-10-28,0.0,3.0,0.0
8872,47845671,2021-10-29,0.0,1.0,0.0
8873,47852139,2021-09-29,0.0,1.0,0.0
8874,47852139,2021-09-30,0.0,1.0,0.0
8875,47852139,2021-10-01,0.0,1.0,0.0
8876,47852139,2021-10-02,0.0,1.0,0.0
8877,47852139,2021-10-03,0.0,1.0,0.0
8878,47852139,2021-10-04,0.0,1.0,0.0
8879,47852139,2021-10-05,0.0,4.0,0.0
8880,47852139,2021-10-06,0.0,3.0,0.0
8881,47852139,2021-10-07,0.0,2.0,0.0
8882,47852139,2021-10-08,0.0,4.0,0.0
8883,47852139,2021-10-09,0.0,3.0,0.0
8884,47852139,2021-10-10,0.0,4.0,0.0
8885,47852139,2021-10-11,0.0,2.0,0.0
8886,47852139,2021-10-12,0.0,1.0,0.0
8887,47852139,2021-10-13,0.0,3.0,0.0
8888,47852139,2021-10-14,0.0,9.0,0.0
8889,47852139,2021-10-15,0.0,1.0,0.0
8890,47852139,2021-10-17,0.0,2.0,0.0
8891,47852139,2021-10-18,0.0,2.0,0.0
8892,47852139,2021-10-19,0.0,3.0,0.0
8893,47852139,2021-10-20,0.0,1.0,0.0
8894,47852139,2021-10-21,0.0,2.0,0.0
8895,47852139,2021-10-22,0.0,3.0,0.0
8896,47852139,2021-10-23,0.0,4.0,0.0
8897,47852139,2021-10-24,0.0,1.0,0.0
8898,47852139,2021-10-25,0.0,2.0,0.0
8899,47852139,2021-10-26,0.0,3.0,0.0
8900,47852139,2021-10-27,0.0,2.0,0.0
8901,47852139,2021-10-28,0.0,2.0,0.0
8902,47855384,2021-09-29,2.0,9.0,0.0
8903,47855384,2021-09-30,0.0,11.0,0.0
8904,47855384,2021-10-01,1.0,16.0,0.0
8905,47855384,2021-10-02,2.0,15.0,0.0
8906,47855384,2021-10-03,0.0,16.0,0.0
8907,47855384,2021-10-04,1.0,16.0,0.0
8908,47855384,2021-10-05,3.0,10.0,0.0
8909,47855384,2021-10-06,1.0,9.0,0.0
8910,47855384,2021-10-07,1.0,10.0,1.0
8911,47855384,2021-10-08,0.0,9.0,0.0
8912,47855384,2021-10-09,1.0,3.0,0.0
8913,47855384,2021-10-10,1.0,14.0,0.0
8914,47855384,2021-10-11,4.0,11.0,0.0
8915,47855384,2021-10-12,0.0,7.0,0.0
8916,47855384,2021-10-13,2.0,12.0,0.0
8917,47855384,2021-10-14,0.0,14.0,0.0
8918,47855384,2021-10-15,0.0,6.0,0.0
8919,47855384,2021-10-16,1.0,12.0,0.0
8920,47855384,2021-10-17,0.0,6.0,0.0
8921,47855384,2021-10-18,0.0,21.0,0.0
8922,47855384,2021-10-19,1.0,11.0,0.0
8923,47855384,2021-10-20,1.0,9.0,0.0
8924,47855384,2021-10-21,0.0,10.0,0.0
8925,47855384,2021-10-22,2.0,11.0,0.0
8926,47855384,2021-10-23,1.0,10.0,0.0
8927,47855384,2021-10-24,0.0,6.0,0.0
8928,47855384,2021-10-25,0.0,5.0,0.0
8929,47855384,2021-10-26,0.0,9.0,0.0
8930,47855384,2021-10-27,1.0,14.0,0.0
8931,47855384,2021-10-28,0.0,10.0,0.0
8932,47855384,2021-10-29,0.0,15.0,0.0
8933,47855520,2021-09-29,0.0,37.0,0.0
8934,47855520,2021-09-30,2.0,20.0,0.0
8935,47855520,2021-10-01,0.0,48.0,0.0
8936,47855520,2021-10-02,0.0,25.0,0.0
8937,47855520,2021-10-03,0.0,18.0,0.0
8938,47855520,2021-10-04,1.0,21.0,0.0
8939,47855520,2021-10-05,2.0,20.0,0.0
8940,47855520,2021-10-06,0.0,19.0,0.0
8941,47855520,2021-10-07,0.0,47.0,0.0
8942,47855520,2021-10-08,1.0,30.0,0.0
8943,47855520,2021-10-09,0.0,38.0,0.0
8944,47855520,2021-10-10,1.0,19.0,0.0
8945,47855520,2021-10-11,1.0,27.0,0.0
8946,47855520,2021-10-12,0.0,12.0,0.0
8947,47855520,2021-10-13,1.0,19.0,0.0
8948,47855520,2021-10-14,1.0,42.0,0.0
8949,47855520,2021-10-15,0.0,17.0,0.0
8950,47855520,2021-10-16,0.0,30.0,0.0
8951,47855520,2021-10-17,0.0,13.0,0.0
8952,47855520,2021-10-18,0.0,19.0,0.0
8953,47855520,2021-10-19,0.0,17.0,0.0
8954,47855520,2021-10-20,0.0,18.0,0.0
8955,47855520,2021-10-21,0.0,24.0,0.0
8956,47855520,2021-10-22,0.0,17.0,0.0
8957,47855520,2021-10-23,1.0,23.0,0.0
8958,47855520,2021-10-24,0.0,21.0,0.0
8959,47855520,2021-10-25,0.0,39.0,0.0
8960,47855520,2021-10-26,3.0,67.0,0.0
8961,47855520,2021-10-27,1.0,30.0,0.0
8962,47855520,2021-10-28,1.0,39.0,0.0
8963,47855520,2021-10-29,0.0,5.0,0.0
8964,47856462,2021-09-29,0.0,1.0,0.0
8965,47856462,2021-09-30,0.0,5.0,0.0
8966,47856462,2021-10-01,0.0,1.0,0.0
8967,47856462,2021-10-02,0.0,2.0,0.0
8968,47856462,2021-10-03,0.0,2.0,0.0
8969,47856462,2021-10-04,0.0,4.0,0.0
8970,47856462,2021-10-05,0.0,2.0,0.0
8971,47856462,2021-10-06,0.0,3.0,0.0
8972,47856462,2021-10-07,0.0,3.0,0.0
8973,47856462,2021-10-09,0.0,3.0,0.0
8974,47856462,2021-10-10,0.0,2.0,0.0
8975,47856462,2021-10-11,0.0,5.0,0.0
8976,47856462,2021-10-13,0.0,1.0,0.0
8977,47856462,2021-10-14,0.0,8.0,0.0
8978,47856462,2021-10-15,0.0,5.0,0.0
8979,47856462,2021-10-16,0.0,2.0,0.0
8980,47856462,2021-10-17,1.0,2.0,0.0
8981,47856462,2021-10-18,0.0,2.0,0.0
8982,47856462,2021-10-27,0.0,2.0,0.0
8983,47856462,2021-10-28,0.0,4.0,0.0
8984,47856462,2021-10-29,0.0,2.0,0.0
8985,47857822,2021-09-29,2.0,43.0,0.0
8986,47857822,2021-09-30,0.0,40.0,0.0
8987,47857822,2021-10-01,0.0,44.0,0.0
8988,47857822,2021-10-02,2.0,58.0,0.0
8989,47857822,2021-10-03,4.0,27.0,1.0
8990,47857822,2021-10-04,1.0,34.0,0.0
8991,47857822,2021-10-05,3.0,32.0,0.0
8992,47857822,2021-10-06,2.0,26.0,0.0
8993,47857822,2021-10-07,3.0,32.0,0.0
8994,47857822,2021-10-11,1.0,0.0,0.0
8995,47858442,2021-09-29,0.0,6.0,0.0
8996,47858442,2021-09-30,0.0,8.0,0.0
8997,47858442,2021-10-01,0.0,3.0,0.0
8998,47858442,2021-10-02,0.0,6.0,0.0
8999,47858442,2021-10-03,0.0,10.0,0.0
9000,47858442,2021-10-04,0.0,7.0,0.0
9001,47858442,2021-10-06,0.0,3.0,0.0
9002,47858442,2021-10-07,0.0,5.0,0.0
9003,47858442,2021-10-08,0.0,5.0,0.0
9004,47858442,2021-10-09,0.0,2.0,0.0
9005,47858442,2021-10-10,0.0,6.0,0.0
9006,47858442,2021-10-11,0.0,5.0,0.0
9007,47858442,2021-10-12,0.0,2.0,0.0
9008,47858442,2021-10-13,1.0,8.0,0.0
9009,47858442,2021-10-14,0.0,10.0,0.0
9010,47858442,2021-10-15,0.0,2.0,0.0
9011,47858442,2021-10-16,0.0,4.0,0.0
9012,47858442,2021-10-17,0.0,1.0,0.0
9013,47858442,2021-10-18,0.0,3.0,0.0
9014,47858442,2021-10-19,0.0,2.0,0.0
9015,47858442,2021-10-20,0.0,4.0,0.0
9016,47858442,2021-10-21,0.0,5.0,0.0
9017,47858442,2021-10-22,0.0,5.0,0.0
9018,47858442,2021-10-23,0.0,3.0,0.0
9019,47858442,2021-10-24,0.0,3.0,0.0
9020,47858442,2021-10-25,0.0,9.0,0.0
9021,47858442,2021-10-26,0.0,5.0,0.0
9022,47858442,2021-10-27,0.0,1.0,0.0
9023,47858442,2021-10-28,0.0,4.0,0.0
9024,47858442,2021-10-29,0.0,1.0,0.0
9025,47861355,2021-09-29,0.0,10.0,0.0
9026,47861355,2021-09-30,1.0,4.0,0.0
9027,47861355,2021-10-01,1.0,11.0,0.0
9028,47861355,2021-10-02,0.0,5.0,0.0
9029,47861355,2021-10-03,0.0,7.0,0.0
9030,47861355,2021-10-04,0.0,6.0,0.0
9031,47861355,2021-10-05,0.0,9.0,0.0
9032,47861355,2021-10-06,0.0,5.0,0.0
9033,47861355,2021-10-07,0.0,5.0,0.0
9034,47861355,2021-10-08,0.0,4.0,0.0
9035,47861355,2021-10-09,0.0,3.0,0.0
9036,47861355,2021-10-10,0.0,6.0,0.0
9037,47861355,2021-10-11,0.0,2.0,0.0
9038,47861355,2021-10-12,0.0,3.0,0.0
9039,47861355,2021-10-13,0.0,8.0,0.0
9040,47861355,2021-10-14,0.0,2.0,0.0
9041,47861355,2021-10-15,0.0,1.0,0.0
9042,47861355,2021-10-16,0.0,7.0,0.0
9043,47861355,2021-10-17,0.0,4.0,0.0
9044,47861355,2021-10-18,0.0,16.0,0.0
9045,47861355,2021-10-19,0.0,11.0,0.0
9046,47861355,2021-10-20,0.0,7.0,0.0
9047,47861355,2021-10-21,0.0,6.0,0.0
9048,47861355,2021-10-22,0.0,9.0,0.0
9049,47861355,2021-10-23,0.0,9.0,0.0
9050,47861355,2021-10-24,1.0,5.0,0.0
9051,47861355,2021-10-25,0.0,1.0,0.0
9052,47861355,2021-10-26,0.0,6.0,0.0
9053,47861355,2021-10-27,0.0,6.0,0.0
9054,47861355,2021-10-28,0.0,9.0,0.0
9055,47861355,2021-10-29,0.0,16.0,0.0
9056,47871901,2021-09-29,0.0,3.0,0.0
9057,47871901,2021-09-30,0.0,3.0,0.0
9058,47871901,2021-10-01,0.0,1.0,0.0
9059,47871901,2021-10-02,0.0,2.0,0.0
9060,47871901,2021-10-03,0.0,1.0,0.0
9061,47871901,2021-10-04,0.0,2.0,0.0
9062,47871901,2021-10-05,1.0,3.0,0.0
9063,47871901,2021-10-06,0.0,6.0,0.0
9064,47871901,2021-10-07,0.0,1.0,0.0
9065,47871901,2021-10-08,0.0,4.0,0.0
9066,47871901,2021-10-09,0.0,3.0,0.0
9067,47871901,2021-10-10,0.0,5.0,0.0
9068,47871901,2021-10-11,0.0,2.0,0.0
9069,47871901,2021-10-12,0.0,1.0,0.0
9070,47871901,2021-10-13,0.0,5.0,0.0
9071,47871901,2021-10-14,0.0,1.0,0.0
9072,47871901,2021-10-16,0.0,1.0,0.0
9073,47871901,2021-10-17,0.0,2.0,0.0
9074,47871901,2021-10-18,0.0,5.0,0.0
9075,47871901,2021-10-19,0.0,1.0,0.0
9076,47871901,2021-10-20,0.0,2.0,0.0
9077,47871901,2021-10-21,0.0,2.0,0.0
9078,47871901,2021-10-22,0.0,3.0,0.0
9079,47871901,2021-10-23,0.0,6.0,0.0
9080,47871901,2021-10-24,0.0,1.0,0.0
9081,47871901,2021-10-25,0.0,1.0,0.0
9082,47871901,2021-10-26,0.0,3.0,0.0
9083,47871901,2021-10-27,0.0,1.0,0.0
9084,47882312,2021-09-30,0.0,4.0,0.0
9085,47882312,2021-10-01,0.0,2.0,0.0
9086,47882312,2021-10-03,0.0,1.0,0.0
9087,47882312,2021-10-04,0.0,2.0,0.0
9088,47882312,2021-10-06,0.0,2.0,0.0
9089,47882312,2021-10-07,0.0,1.0,0.0
9090,47882312,2021-10-08,0.0,1.0,0.0
9091,47882312,2021-10-09,0.0,6.0,0.0
9092,47882312,2021-10-11,0.0,2.0,0.0
9093,47882312,2021-10-14,0.0,3.0,0.0
9094,47882312,2021-10-15,1.0,0.0,0.0
9095,47882312,2021-10-16,0.0,2.0,0.0
9096,47882312,2021-10-17,0.0,1.0,0.0
9097,47882312,2021-10-19,0.0,1.0,0.0
9098,47882312,2021-10-20,0.0,1.0,0.0
9099,47882312,2021-10-21,0.0,2.0,0.0
9100,47882312,2021-10-22,0.0,3.0,0.0
9101,47882312,2021-10-23,0.0,3.0,0.0
9102,47882312,2021-10-25,0.0,1.0,0.0
9103,47882312,2021-10-26,0.0,1.0,0.0
9104,47882312,2021-10-27,0.0,1.0,0.0
9105,47882312,2021-10-29,0.0,1.0,0.0
9106,47890578,2021-09-29,0.0,3.0,0.0
9107,47890578,2021-09-30,0.0,3.0,0.0
9108,47890578,2021-10-01,0.0,5.0,0.0
9109,47890578,2021-10-02,2.0,8.0,0.0
9110,47890578,2021-10-03,1.0,3.0,0.0
9111,47890578,2021-10-04,0.0,2.0,0.0
9112,47890578,2021-10-05,0.0,2.0,0.0
9113,47890578,2021-10-06,1.0,5.0,0.0
9114,47890578,2021-10-07,0.0,2.0,0.0
9115,47890578,2021-10-08,0.0,6.0,0.0
9116,47890578,2021-10-09,1.0,5.0,0.0
9117,47890578,2021-10-10,0.0,4.0,0.0
9118,47890578,2021-10-11,0.0,3.0,0.0
9119,47890578,2021-10-12,1.0,4.0,0.0
9120,47890578,2021-10-13,0.0,7.0,0.0
9121,47890578,2021-10-14,0.0,3.0,0.0
9122,47890578,2021-10-16,0.0,4.0,0.0
9123,47890578,2021-10-17,0.0,5.0,0.0
9124,47890578,2021-10-18,1.0,4.0,0.0
9125,47890578,2021-10-19,0.0,4.0,0.0
9126,47890578,2021-10-20,0.0,3.0,0.0
9127,47890578,2021-10-21,0.0,1.0,0.0
9128,47890578,2021-10-22,0.0,3.0,0.0
9129,47890578,2021-10-23,0.0,8.0,0.0
9130,47890578,2021-10-25,0.0,1.0,0.0
9131,47890578,2021-10-26,0.0,1.0,0.0
9132,47890578,2021-10-27,0.0,4.0,0.0
9133,47890578,2021-10-28,0.0,3.0,0.0
9134,47890578,2021-10-29,0.0,3.0,0.0
9135,47890866,2021-09-29,0.0,5.0,0.0
9136,47890866,2021-09-30,0.0,2.0,0.0
9137,47890866,2021-10-01,0.0,8.0,0.0
9138,47890866,2021-10-02,0.0,5.0,0.0
9139,47890866,2021-10-03,0.0,6.0,0.0
9140,47890866,2021-10-04,1.0,2.0,0.0
9141,47890866,2021-10-05,1.0,6.0,0.0
9142,47890866,2021-10-06,0.0,5.0,0.0
9143,47890866,2021-10-07,0.0,5.0,0.0
9144,47890866,2021-10-08,0.0,2.0,0.0
9145,47890866,2021-10-09,0.0,5.0,0.0
9146,47890866,2021-10-10,0.0,8.0,0.0
9147,47890866,2021-10-11,0.0,8.0,0.0
9148,47890866,2021-10-12,0.0,4.0,0.0
9149,47890866,2021-10-13,0.0,6.0,0.0
9150,47890866,2021-10-14,0.0,8.0,0.0
9151,47890866,2021-10-15,0.0,5.0,0.0
9152,47890866,2021-10-16,0.0,3.0,0.0
9153,47890866,2021-10-17,1.0,3.0,0.0
9154,47890866,2021-10-18,1.0,12.0,0.0
9155,47890866,2021-10-19,0.0,4.0,0.0
9156,47890866,2021-10-20,0.0,3.0,0.0
9157,47890866,2021-10-21,1.0,5.0,0.0
9158,47890866,2021-10-22,0.0,4.0,0.0
9159,47890866,2021-10-23,0.0,7.0,0.0
9160,47890866,2021-10-24,0.0,4.0,0.0
9161,47890866,2021-10-25,0.0,4.0,0.0
9162,47890866,2021-10-26,0.0,23.0,0.0
9163,47890866,2021-10-27,0.0,2.0,0.0
9164,47890866,2021-10-28,1.0,5.0,0.0
9165,47890866,2021-10-29,0.0,1.0,0.0
9166,47892347,2021-10-05,0.0,1.0,0.0
9167,47892347,2021-10-06,0.0,1.0,0.0
9168,47892347,2021-10-09,0.0,1.0,0.0
9169,47892360,2021-10-01,1.0,0.0,0.0
9170,47892372,2021-09-29,0.0,2.0,0.0
9171,47892372,2021-09-30,0.0,1.0,0.0
9172,47892372,2021-10-01,0.0,1.0,0.0
9173,47892372,2021-10-03,0.0,1.0,0.0
9174,47892372,2021-10-04,1.0,0.0,0.0
9175,47892372,2021-10-05,0.0,8.0,0.0
9176,47892372,2021-10-06,0.0,2.0,0.0
9177,47892372,2021-10-07,0.0,2.0,0.0
9178,47892372,2021-10-08,0.0,8.0,0.0
9179,47892372,2021-10-09,0.0,2.0,0.0
9180,47897502,2021-09-29,0.0,7.0,0.0
9181,47897502,2021-09-30,1.0,10.0,0.0
9182,47897502,2021-10-01,0.0,20.0,0.0
9183,47897502,2021-10-02,0.0,13.0,0.0
9184,47897502,2021-10-03,1.0,14.0,0.0
9185,47897502,2021-10-04,0.0,18.0,0.0
9186,47897502,2021-10-05,0.0,12.0,0.0
9187,47897502,2021-10-06,0.0,17.0,0.0
9188,47897502,2021-10-07,1.0,6.0,0.0
9189,47897502,2021-10-08,1.0,9.0,0.0
9190,47897502,2021-10-09,0.0,22.0,0.0
9191,47897502,2021-10-10,1.0,23.0,0.0
9192,47897502,2021-10-11,1.0,6.0,0.0
9193,47897502,2021-10-12,1.0,13.0,0.0
9194,47897502,2021-10-13,0.0,19.0,0.0
9195,47897502,2021-10-14,0.0,9.0,0.0
9196,47897502,2021-10-15,0.0,12.0,0.0
9197,47897502,2021-10-16,0.0,10.0,0.0
9198,47897502,2021-10-17,0.0,10.0,0.0
9199,47897502,2021-10-18,0.0,14.0,0.0
9200,47897502,2021-10-19,1.0,12.0,0.0
9201,47897502,2021-10-20,1.0,6.0,0.0
9202,47897502,2021-10-21,0.0,10.0,0.0
9203,47897502,2021-10-22,0.0,7.0,0.0
9204,47897502,2021-10-23,0.0,11.0,0.0
9205,47897502,2021-10-24,1.0,13.0,0.0
9206,47897502,2021-10-25,2.0,9.0,0.0
9207,47897502,2021-10-26,0.0,12.0,0.0
9208,47897502,2021-10-27,3.0,15.0,0.0
9209,47897502,2021-10-28,1.0,11.0,0.0
9210,47897502,2021-10-29,1.0,8.0,0.0
9211,47898138,2021-09-29,0.0,33.0,0.0
9212,47898138,2021-09-30,0.0,29.0,0.0
9213,47898138,2021-10-01,0.0,35.0,0.0
9214,47898138,2021-10-02,0.0,19.0,0.0
9215,47898138,2021-10-03,0.0,25.0,0.0
9216,47898138,2021-10-04,2.0,19.0,0.0
9217,47898138,2021-10-05,0.0,62.0,0.0
9218,47898138,2021-10-06,1.0,58.0,0.0
9219,47898138,2021-10-07,0.0,16.0,0.0
9220,47898138,2021-10-08,0.0,18.0,0.0
9221,47898138,2021-10-09,0.0,24.0,0.0
9222,47898138,2021-10-10,0.0,19.0,0.0
9223,47898138,2021-10-11,0.0,22.0,0.0
9224,47898138,2021-10-12,0.0,13.0,0.0
9225,47898138,2021-10-13,0.0,13.0,0.0
9226,47898138,2021-10-14,1.0,17.0,0.0
9227,47898138,2021-10-15,0.0,9.0,0.0
9228,47898138,2021-10-16,0.0,12.0,0.0
9229,47898138,2021-10-17,0.0,10.0,0.0
9230,47898138,2021-10-18,0.0,23.0,0.0
9231,47898138,2021-10-19,0.0,16.0,0.0
9232,47898138,2021-10-20,0.0,36.0,0.0
9233,47898138,2021-10-21,0.0,21.0,0.0
9234,47911185,2021-09-29,0.0,4.0,0.0
9235,47911185,2021-09-30,0.0,1.0,0.0
9236,47911185,2021-10-01,0.0,4.0,0.0
9237,47911185,2021-10-02,0.0,5.0,0.0
9238,47911185,2021-10-03,0.0,6.0,0.0
9239,47911185,2021-10-04,0.0,7.0,0.0
9240,47911185,2021-10-05,1.0,4.0,0.0
9241,47911185,2021-10-06,0.0,3.0,0.0
9242,47911185,2021-10-07,0.0,4.0,0.0
9243,47911185,2021-10-08,0.0,2.0,1.0
9244,47911185,2021-10-09,0.0,5.0,0.0
9245,47911185,2021-10-10,0.0,3.0,0.0
9246,47911185,2021-10-11,1.0,4.0,0.0
9247,47911185,2021-10-12,0.0,4.0,0.0
9248,47911185,2021-10-13,0.0,1.0,0.0
9249,47911185,2021-10-14,2.0,4.0,0.0
9250,47911185,2021-10-15,1.0,2.0,0.0
9251,47911185,2021-10-16,0.0,3.0,0.0
9252,47911185,2021-10-17,0.0,3.0,0.0
9253,47911185,2021-10-18,0.0,4.0,0.0
9254,47911185,2021-10-19,0.0,3.0,0.0
9255,47911185,2021-10-20,0.0,3.0,0.0
9256,47911185,2021-10-21,0.0,10.0,0.0
9257,47911185,2021-10-22,0.0,3.0,0.0
9258,47911185,2021-10-23,0.0,4.0,0.0
9259,47911185,2021-10-24,0.0,8.0,0.0
9260,47911185,2021-10-25,0.0,1.0,0.0
9261,47914068,2021-09-29,0.0,7.0,0.0
9262,47914068,2021-09-30,2.0,6.0,0.0
9263,47914068,2021-10-01,0.0,7.0,0.0
9264,47914068,2021-10-02,0.0,3.0,0.0
9265,47914068,2021-10-03,0.0,12.0,0.0
9266,47914068,2021-10-04,0.0,9.0,0.0
9267,47914068,2021-10-05,0.0,5.0,0.0
9268,47914068,2021-10-06,0.0,3.0,0.0
9269,47914068,2021-10-07,0.0,1.0,0.0
9270,47914068,2021-10-08,0.0,3.0,0.0
9271,47914068,2021-10-09,0.0,4.0,0.0
9272,47914068,2021-10-10,0.0,4.0,0.0
9273,47914068,2021-10-11,0.0,1.0,0.0
9274,47914068,2021-10-12,0.0,1.0,0.0
9275,47914068,2021-10-13,0.0,1.0,0.0
9276,47914068,2021-10-14,0.0,5.0,0.0
9277,47914068,2021-10-15,0.0,3.0,0.0
9278,47914068,2021-10-16,0.0,1.0,0.0
9279,47914068,2021-10-17,0.0,4.0,0.0
9280,47914068,2021-10-18,0.0,2.0,0.0
