,idaviso,idcaracteristica
650168,46079065,1000033
650169,46079065,1000038
650170,46079065,1000046
650171,46079065,1000097
650172,46079065,1000100
650173,46079065,1000101
650174,46079065,1000102
650175,46079065,1000103
650176,46079065,1000104
650177,46079065,1000106
650178,46079065,1000110
650179,46079065,1000111
650180,46079065,1000117
650181,46079065,1000118
650182,46079065,1000121
650183,46079065,1000122
650184,46079065,1000125
650185,46079065,1000126
650186,46079065,1000128
650187,46079065,1000129
650188,46079065,1000131
650189,46079065,2000142
650190,46079065,2000148
651328,48711854,1000004
651329,48711854,1000009
651330,48711854,1000015
651331,48711854,1000016
651332,48711854,1000019
651333,48711854,1000027
651334,48711854,1000029
651335,48711854,1000045
651336,48711854,1000100
651337,48711854,1000102
651338,48711854,1000110
651339,48711854,1000112
651340,48711854,2000133
651341,48711854,2000137
651804,47886036,1000001
651805,47886036,1000002
651806,47886036,1000009
651807,47886036,1000015
651808,47886036,1000016
651809,47886036,1000018
651810,47886036,1000019
651811,47886036,1000027
651812,47886036,1000029
651813,47886036,1000046
651814,47886036,1000095
651815,47886036,1000101
651816,47886036,1000102
651817,47886036,1000103
651818,47886036,1000106
651819,47886036,1000112
651820,47886036,1000116
652253,48715120,1000016
652254,48715120,1000018
652255,48715120,1000025
652256,48715120,1000026
652257,48715120,1000046
652258,48715120,1000097
652259,48715120,1000102
652260,48715120,1000103
652261,48715120,1000104
652262,48715120,1000105
652263,48715120,1000109
652264,48715120,1000110
652265,48715120,1000111
652266,48715120,1000112
652267,48715120,1000114
652268,48715120,1000118
653994,48715066,1000003
653995,48715066,1000004
653996,48715066,1000016
653997,48715066,1000019
653998,48715066,1000027
653999,48715066,1000046
654000,48715066,1000068
654001,48715066,1000074
654002,48715066,1000078
654003,48715066,1000079
654004,48715066,1000085
654005,48715066,1000092
654006,48715066,1000097
654007,48715066,1000100
654008,48715066,1000101
654009,48715066,1000102
654010,48715066,1000104
654011,48715066,1000110
654012,48715066,1000111
654013,48715066,1000116
654014,48715066,2000148
655496,48715145,1000003
655497,48715145,1000004
655498,48715145,1000016
655499,48715145,1000027
655500,48715145,1000102
655501,48715145,1000113
655502,48715145,2000148
655576,48715130,1000016
655577,48715130,1000018
655578,48715130,1000025
655579,48715130,1000026
655580,48715130,1000038
655581,48715130,1000078
655582,48715130,1000085
655583,48715130,1000102
655584,48715130,1000103
655585,48715130,1000108
655586,48715130,1000109
655587,48715130,1000110
655588,48715130,1000111
655589,48715130,1000117
656358,48457319,1000001
656359,48457319,1000002
656360,48457319,1000016
656361,48457319,1000019
656362,48457319,1000027
656363,48457319,1000029
656364,48457319,1000046
656365,48457319,1000074
656366,48457319,1000100
656367,48457319,1000102
656368,48457319,1000103
656369,48457319,1000110
656370,48457319,1000111
656371,48457319,1000112
657475,48682255,1000003
657476,48682255,1000004
657477,48682255,1000016
657478,48682255,1000018
657479,48682255,1000025
657480,48682255,1000026
657481,48682255,1000040
657482,48682255,1000046
657483,48682255,1000078
657484,48682255,1000099
657485,48682255,1000100
657486,48682255,1000101
657487,48682255,1000102
657488,48682255,1000103
657489,48682255,1000108
657490,48682255,1000110
657491,48682255,1000111
657492,48682255,1000112
657493,48682255,1000114
657632,48551817,1000003
657633,48551817,1000016
657634,48551817,1000025
657635,48551817,1000026
657636,48551817,1000038
657637,48551817,1000046
657638,48551817,1000078
657639,48551817,1000079
657640,48551817,1000085
657641,48551817,1000102
657642,48551817,1000103
657643,48551817,1000104
657644,48551817,1000105
657645,48551817,1000108
657646,48551817,1000109
657647,48551817,1000110
657648,48551817,1000111
657649,48551817,1000112
658243,48711575,1000027
658244,48711575,1000046
658245,48711575,1000100
658246,48711575,1000102
658247,48711575,1000110
658248,48711575,1000111
658249,48711575,1000112
658250,48711575,2000148
658543,48715099,1000009
658544,48715099,1000019
658545,48715099,1000027
658546,48715099,1000029
658547,48715099,1000100
658548,48715099,1000102
658549,48715099,1000103
658550,48715099,1000105
658551,48715099,1000107
658552,48715099,1000117
658553,48715099,2000138
658554,48715099,2000148
659618,48715016,1000004
659619,48715016,1000016
659620,48715016,1000019
659621,48715016,1000027
659622,48715016,1000038
659623,48715016,1000040
659624,48715016,1000100
659625,48715016,1000102
659626,48715016,1000111
662108,46337807,1000002
662109,46337807,1000016
662110,46337807,1000018
662111,46337807,1000027
662112,46337807,1000038
662113,46337807,1000078
662114,46337807,1000100
662115,46337807,1000101
662116,46337807,1000102
662117,46337807,1000103
662118,46337807,1000105
662119,46337807,1000108
662120,46337807,1000110
662121,46337807,1000111
662122,46337807,1000112
662123,46337807,1000116
662124,46337807,2000141
664141,48715005,1000016
664142,48715005,1000019
664143,48715005,1000027
664144,48715005,1000038
664145,48715005,1000040
664146,48715005,1000046
664147,48715005,1000050
664148,48715005,1000068
664149,48715005,1000074
664150,48715005,1000078
664151,48715005,1000079
664152,48715005,1000085
664153,48715005,1000088
664154,48715005,1000090
664155,48715005,1000092
664156,48715005,1000101
664157,48715005,1000102
664158,48715005,1000104
664159,48715005,1000106
664160,48715005,1000108
664161,48715005,1000110
664162,48715005,1000111
664163,48715005,1000112
664164,48715005,1000117
664165,48715005,1000118
664166,48715005,2000141
665720,48715105,1000001
665721,48715105,1000002
665722,48715105,1000016
665723,48715105,1000019
665724,48715105,1000027
665725,48715105,1000029
665726,48715105,1000046
665727,48715105,1000074
665728,48715105,1000100
665729,48715105,1000102
665730,48715105,1000103
665731,48715105,1000110
665732,48715105,1000111
665733,48715105,1000112
666140,48715109,1000001
666141,48715109,1000002
666142,48715109,1000016
666143,48715109,1000019
666144,48715109,1000027
666145,48715109,1000029
666146,48715109,1000046
666147,48715109,1000074
666148,48715109,1000100
666149,48715109,1000102
666150,48715109,1000103
666151,48715109,1000110
666152,48715109,1000111
666153,48715109,1000112
666419,48715121,1000001
666420,48715121,1000002
666421,48715121,1000016
666422,48715121,1000019
666423,48715121,1000027
666424,48715121,1000029
666425,48715121,1000046
666426,48715121,1000074
666427,48715121,1000100
666428,48715121,1000102
666429,48715121,1000103
666430,48715121,1000110
666431,48715121,1000111
666432,48715121,1000112
672543,48715106,1000001
672544,48715106,1000002
672545,48715106,1000016
672546,48715106,1000019
672547,48715106,1000027
672548,48715106,1000029
672549,48715106,1000046
672550,48715106,1000074
672551,48715106,1000100
672552,48715106,1000102
672553,48715106,1000103
672554,48715106,1000110
672555,48715106,1000111
672556,48715106,1000112
672808,48457323,1000001
672809,48457323,1000002
672810,48457323,1000016
672811,48457323,1000019
672812,48457323,1000027
672813,48457323,1000029
672814,48457323,1000046
672815,48457323,1000074
672816,48457323,1000100
672817,48457323,1000102
672818,48457323,1000103
672819,48457323,1000110
672820,48457323,1000111
672821,48457323,1000112
672878,48318433,1000102
672879,48318433,1000103
672880,48318433,1000104
672881,48318433,1000111
672882,48318433,1000114
673038,48664599,1000009
673039,48664599,1000015
673040,48664599,1000019
673041,48664599,1000027
673042,48664599,1000029
673043,48664599,1000038
673044,48664599,1000100
673045,48664599,1000102
673046,48664599,1000110
673047,48664599,1000112
673048,48664599,2000141
673049,48664599,2000148
673050,48664599,2000171
673342,45788713,1000002
673343,45788713,1000010
673344,45788713,1000017
673345,45788713,1000020
673346,45788713,1000021
673347,45788713,1000022
673348,45788713,1000027
673349,45788713,1000029
673350,45788713,1000033
673351,45788713,1000038
673352,45788713,1000046
673353,45788713,1000087
673354,45788713,1000092
673355,45788713,1000100
673356,45788713,1000102
673357,45788713,1000104
673358,45788713,1000110
673359,45788713,1000112
673360,45788713,1000117
673361,45788713,1000121
673362,45788713,1000122
673363,45788713,1000125
673364,45788713,1000126
673365,45788713,1000127
673366,45788713,1000128
673367,45788713,1000129
673368,45788713,1000131
673369,45788713,2000014
673370,45788713,2000137
673371,45788713,2000141
673372,45788713,2000142
673373,45788713,2000148
673828,48715122,1000002
673829,48715122,1000016
673830,48715122,1000027
673831,48715122,1000029
673832,48715122,1000038
673833,48715122,1000040
673834,48715122,1000102
673835,48715122,1000110
673836,48715122,1000112
673837,48715122,2000141
675336,48457320,1000001
675337,48457320,1000002
675338,48457320,1000016
675339,48457320,1000019
675340,48457320,1000027
675341,48457320,1000029
675342,48457320,1000046
675343,48457320,1000074
675344,48457320,1000100
675345,48457320,1000102
675346,48457320,1000103
675347,48457320,1000110
675348,48457320,1000111
675349,48457320,1000112
675725,47425343,1000003
675726,47425343,1000004
675727,47425343,1000016
675728,47425343,1000025
675729,47425343,1000026
675730,47425343,1000038
675731,47425343,1000102
675732,47425343,1000108
675797,48157083,1000102
676519,46393021,1000002
676520,46393021,1000004
676521,46393021,1000016
676522,46393021,1000018
676523,46393021,1000029
676524,46393021,1000038
676525,46393021,1000040
676526,46393021,1000046
676527,46393021,1000068
676528,46393021,1000071
676529,46393021,1000074
676530,46393021,1000079
676531,46393021,1000088
676532,46393021,1000090
676533,46393021,1000092
676534,46393021,1000097
676535,46393021,1000100
676536,46393021,1000102
676537,46393021,1000109
676538,46393021,1000118
676842,48715117,1000016
676843,48715117,1000018
676844,48715117,1000025
676845,48715117,1000026
676846,48715117,1000027
676847,48715117,1000046
676848,48715117,1000102
676849,48715117,1000103
676850,48715117,1000109
676851,48715117,1000110
676852,48715117,1000116
678208,48715107,1000001
678209,48715107,1000002
678210,48715107,1000016
678211,48715107,1000019
678212,48715107,1000027
678213,48715107,1000029
678214,48715107,1000046
678215,48715107,1000074
678216,48715107,1000100
678217,48715107,1000102
678218,48715107,1000103
678219,48715107,1000110
678220,48715107,1000111
678221,48715107,1000112
679096,48715154,1000027
679097,48715154,1000079
679098,48715154,1000102
679099,48715154,1000112
679100,48715154,1000116
680275,48457317,1000001
680276,48457317,1000002
680277,48457317,1000016
680278,48457317,1000019
680279,48457317,1000027
680280,48457317,1000029
680281,48457317,1000046
680282,48457317,1000074
680283,48457317,1000100
680284,48457317,1000102
680285,48457317,1000103
680286,48457317,1000110
680287,48457317,1000111
680288,48457317,1000112
680422,48715172,1000002
680423,48715172,1000016
680424,48715172,1000019
680425,48715172,1000027
680426,48715172,1000029
680427,48715172,1000078
680428,48715172,1000102
680429,48715172,1000103
680430,48715172,1000110
680431,48715172,1000111
680432,48715172,1000114
680646,47731403,1000016
680647,47731403,1000097
680648,47731403,1000100
680649,47731403,1000102
680650,47731403,1000103
680823,47797483,1000001
680824,47797483,1000016
680825,47797483,1000038
680826,47797483,1000102
680827,47797483,1000103
680828,47797483,1000111
682668,44104680,1000039
682669,44104680,1000102
682670,44104680,1000103
682671,44104680,1000109
682672,44104680,1000110
682673,44104680,1000114
684751,43478214,1000001
684752,43478214,1000004
684753,43478214,1000078
684754,43478214,1000102
684755,43478214,1000103
684756,43478214,1000105
684757,43478214,1000109
684758,43478214,1000110
684759,43478214,1000114
684760,43478214,1000117
685264,48210711,1000102
685265,48210711,1000103
685266,48210711,1000110
685267,48210711,1000111
685268,48210711,1000114
685321,48018612,1000016
685322,48018612,1000078
685323,48018612,1000102
685324,48018612,1000103
685325,48018612,1000110
685326,48018612,1000114
685327,48018612,1000116
686072,48715108,1000001
686073,48715108,1000002
686074,48715108,1000016
686075,48715108,1000019
686076,48715108,1000027
686077,48715108,1000029
686078,48715108,1000046
686079,48715108,1000074
686080,48715108,1000100
686081,48715108,1000102
686082,48715108,1000103
686083,48715108,1000110
686084,48715108,1000111
686085,48715108,1000112
687375,47496714,1000016
687376,47496714,1000038
687377,47496714,1000039
687378,47496714,1000046
687379,47496714,1000078
687380,47496714,1000079
687381,47496714,1000102
687382,47496714,1000103
687383,47496714,1000109
687384,47496714,1000110
687385,47496714,1000111
687719,48463796,1000001
687720,48463796,1000004
687721,48463796,1000016
687722,48463796,1000046
687723,48463796,1000078
687724,48463796,1000100
687725,48463796,1000102
687726,48463796,1000103
687727,48463796,1000109
687728,48463796,1000110
687729,48463796,1000111
687730,48463796,1000114
687731,48463796,1000116
687732,48463796,1000117
690337,48478738,1000027
690338,48478738,1000038
690339,48478738,1000039
690340,48478738,1000040
690341,48478738,1000050
690342,48478738,1000068
690343,48478738,1000071
690344,48478738,1000074
690345,48478738,1000078
690346,48478738,1000079
690347,48478738,1000085
690348,48478738,1000087
690349,48478738,1000088
690350,48478738,1000090
690351,48478738,1000092
690352,48478738,1000095
690353,48478738,1000097
690354,48478738,1000100
690355,48478738,1000101
690356,48478738,1000102
690357,48478738,1000103
690358,48478738,1000104
690359,48478738,1000106
690360,48478738,1000107
690361,48478738,1000108
690362,48478738,1000109
690363,48478738,1000110
690364,48478738,1000111
690365,48478738,1000112
690366,48478738,1000114
690367,48478738,1000116
690368,48478738,1000117
690369,48478738,1000118
690370,48478738,2000133
690371,48478738,2000137
690372,48478738,2000138
690373,48478738,2000139
690374,48478738,2000140
690375,48478738,2000141
690376,48478738,2000145
690377,48478738,2000148
690948,47388433,1000027
690949,47388433,1000038
690950,47388433,1000040
690951,47388433,1000100
690952,47388433,1000102
690953,47388433,1000103
690954,47388433,2000148
691399,48457321,1000001
691400,48457321,1000002
691401,48457321,1000016
691402,48457321,1000019
691403,48457321,1000027
691404,48457321,1000029
691405,48457321,1000046
691406,48457321,1000074
691407,48457321,1000100
691408,48457321,1000102
691409,48457321,1000103
691410,48457321,1000110
691411,48457321,1000111
691412,48457321,1000112
691482,48715177,1000009
691483,48715177,1000015
691484,48715177,1000019
691485,48715177,1000027
691486,48715177,1000038
691487,48715177,1000040
691488,48715177,1000045
691489,48715177,1000095
691490,48715177,1000100
691491,48715177,1000102
691492,48715177,1000106
691493,48715177,1000111
691494,48715177,1000116
691495,48715177,2000137
691496,48715177,2000138
691497,48715177,2000141
691498,48715177,2000148
692682,48238855,1000001
692683,48238855,1000016
692684,48238855,1000038
692685,48238855,1000039
692686,48238855,1000078
692687,48238855,1000102
692688,48238855,1000103
692689,48238855,1000109
692690,48238855,1000111
692691,48238855,1000114
693094,47214689,1000102
693475,48299817,1000016
693476,48299817,1000018
693477,48299817,1000025
693478,48299817,1000026
693479,48299817,1000027
693480,48299817,1000039
693481,48299817,1000078
693482,48299817,1000079
693483,48299817,1000085
693484,48299817,1000102
693485,48299817,1000103
693486,48299817,1000108
693487,48299817,1000109
693488,48299817,1000110
693489,48299817,1000111
693490,48299817,1000112
693491,48299817,2000141
695140,48715170,1000016
695141,48715170,1000019
695142,48715170,1000027
695143,48715170,1000029
695144,48715170,1000045
695145,48715170,1000100
695146,48715170,1000102
695782,47107883,1000002
695783,47107883,1000016
695784,47107883,1000018
695785,47107883,1000025
695786,47107883,1000026
695787,47107883,1000038
695788,47107883,1000040
695789,47107883,1000078
695790,47107883,1000079
695791,47107883,1000102
695792,47107883,1000103
695793,47107883,1000106
695794,47107883,1000109
695795,47107883,1000111
695796,47107883,1000117
696246,42616351,1000002
696247,42616351,1000005
696248,42616351,1000009
696249,42616351,1000010
696250,42616351,1000015
696251,42616351,1000017
696252,42616351,1000018
696253,42616351,1000019
696254,42616351,1000020
696255,42616351,1000021
696256,42616351,1000027
696257,42616351,1000033
696258,42616351,1000038
696259,42616351,1000046
696260,42616351,1000068
696261,42616351,1000071
696262,42616351,1000074
696263,42616351,1000078
696264,42616351,1000079
696265,42616351,1000085
696266,42616351,1000088
696267,42616351,1000090
696268,42616351,1000092
696269,42616351,1000097
696270,42616351,1000100
696271,42616351,1000102
696272,42616351,1000103
696273,42616351,1000104
696274,42616351,1000106
696275,42616351,1000108
696276,42616351,1000110
696277,42616351,1000111
696278,42616351,1000112
696279,42616351,1000117
696280,42616351,1000118
696281,42616351,1000121
696282,42616351,1000122
696283,42616351,1000125
696284,42616351,1000126
696285,42616351,1000127
696286,42616351,1000128
696287,42616351,1000129
696288,42616351,1000131
697849,48715235,1000002
697850,48715235,1000016
697851,48715235,1000027
697852,48715235,1000038
697853,48715235,1000040
697854,48715235,1000050
697855,48715235,1000078
697856,48715235,1000079
697857,48715235,1000095
697858,48715235,1000102
697859,48715235,2000137
698022,48339058,1000002
698023,48339058,1000004
698024,48339058,1000016
698025,48339058,1000019
698026,48339058,1000027
698027,48339058,1000029
698028,48339058,1000038
698029,48339058,1000040
698030,48339058,1000046
698031,48339058,1000074
698032,48339058,1000078
698033,48339058,1000079
698034,48339058,1000085
698035,48339058,1000090
698036,48339058,1000092
698037,48339058,1000100
698038,48339058,1000102
698039,48339058,1000103
698040,48339058,1000104
698041,48339058,1000110
698042,48339058,1000111
698043,48339058,1000112
698044,48339058,1000117
698045,48339058,2000141
698190,47983848,1000016
698191,47983848,1000018
698192,47983848,1000038
698193,47983848,1000078
698194,47983848,1000079
698195,47983848,1000116
698650,46878461,1000002
698651,46878461,1000009
698652,46878461,1000018
698653,46878461,1000027
698654,46878461,1000029
698655,46878461,1000038
698656,46878461,1000040
698657,46878461,1000078
698658,46878461,1000100
698659,46878461,1000102
698660,46878461,1000103
698661,46878461,1000104
698662,46878461,1000105
698663,46878461,1000106
698664,46878461,1000107
698665,46878461,1000108
698666,46878461,1000110
698667,46878461,1000111
698668,46878461,1000112
698669,46878461,1000117
698670,46878461,1000118
698671,46878461,2000141
698672,46878461,2000148
699411,48715131,1000016
699412,48715131,1000029
699413,48715131,1000038
699414,48715131,1000045
699415,48715131,1000046
699416,48715131,1000068
699417,48715131,1000078
699418,48715131,1000079
699419,48715131,1000090
699420,48715131,1000097
699421,48715131,1000100
699422,48715131,1000102
699423,48715131,1000103
699424,48715131,1000104
699425,48715131,1000105
699426,48715131,1000106
699427,48715131,1000107
699428,48715131,1000108
699429,48715131,1000109
699430,48715131,1000110
699431,48715131,1000111
699432,48715131,1000117
699433,48715131,1000118
701314,48147903,1000016
701315,48147903,1000102
701316,48147903,1000103
701317,48147903,1000109
701318,48147903,1000114
701394,48715186,1000002
701395,48715186,1000016
701396,48715186,1000027
701397,48715186,1000040
701398,48715186,1000050
701399,48715186,1000068
701400,48715186,1000074
701401,48715186,1000078
701402,48715186,1000079
701403,48715186,1000100
701404,48715186,1000102
701405,48715186,1000112
701406,48715186,2000141
701727,48584030,1000016
701728,48584030,1000019
701729,48584030,1000027
701730,48584030,1000029
701731,48584030,1000038
701732,48584030,1000100
701733,48584030,1000102
701734,48584030,1000110
701735,48584030,1000112
701736,48584030,1000116
703741,47297264,1000016
703742,47297264,1000102
703864,48550709,1000004
703865,48550709,1000016
703866,48550709,1000100
703867,48550709,1000102
703868,48550709,1000103
703869,48550709,1000111
703870,48550709,1000117
704809,48179816,1000004
704810,48179816,1000016
704811,48179816,1000019
704812,48179816,1000046
704813,48179816,1000102
704814,48179816,1000108
704815,48179816,1000112
704816,48179816,1000114
704817,48179816,1000117
705040,48510487,1000016
705041,48510487,1000019
705042,48510487,1000046
705043,48510487,1000100
705044,48510487,1000102
705045,48510487,1000103
705046,48510487,1000104
705047,48510487,1000110
705048,48510487,1000111
705049,48510487,1000117
705252,47411425,1000001
705253,47411425,1000004
705254,47411425,1000078
705255,47411425,1000102
705256,47411425,1000103
705257,47411425,1000109
705258,47411425,1000110
705259,47411425,1000111
705260,47411425,1000114
706961,47258637,1000002
706962,47258637,1000016
706963,47258637,1000019
706964,47258637,1000027
706965,47258637,1000029
706966,47258637,1000100
706967,47258637,1000102
706968,47258637,1000106
706969,47258637,1000111
706970,47258637,2000148
707657,48494525,1000002
707658,48494525,1000027
707659,48494525,1000038
707660,48494525,1000046
707661,48494525,1000097
707662,48494525,1000102
707663,48494525,1000103
707664,48494525,1000112
707665,48494525,2000141
707666,48494525,2000148
707783,47872670,1000001
707784,47872670,1000004
707785,47872670,1000046
707786,47872670,1000078
707787,47872670,1000102
707788,47872670,1000103
707789,47872670,1000105
707790,47872670,1000111
709528,48715116,1000016
709529,48715116,1000029
709530,48715116,1000100
709531,48715116,1000102
709532,48715116,1000112
710388,47869571,1000002
710389,47869571,1000016
710390,47869571,1000018
710391,47869571,1000025
710392,47869571,1000026
710393,47869571,1000027
710394,47869571,1000029
710395,47869571,1000046
710396,47869571,1000078
710397,47869571,1000079
710398,47869571,1000102
710399,47869571,1000104
710400,47869571,1000110
710401,47869571,1000111
710402,47869571,1000112
710403,47869571,1000114
710404,47869571,1000116
710633,48176087,1000016
710634,48176087,1000019
710635,48176087,1000046
710636,48176087,1000100
710637,48176087,1000102
710638,48176087,1000103
710639,48176087,1000104
710640,48176087,1000110
710641,48176087,1000111
710642,48176087,1000117
710801,48604534,1000002
710802,48604534,1000003
710803,48604534,1000004
710804,48604534,1000016
710805,48604534,1000027
710806,48604534,1000029
710807,48604534,1000038
710808,48604534,1000046
710809,48604534,1000102
710810,48604534,1000110
710811,48604534,1000111
710812,48604534,1000112
710813,48604534,2000133
710814,48604534,2000137
710815,48604534,2000138
710816,48604534,2000141
710817,48604534,2000148
710818,48604534,2000171
710837,48455047,1000001
710838,48455047,1000004
710839,48455047,1000016
710840,48455047,1000019
710841,48455047,1000027
710842,48455047,1000046
710843,48455047,1000078
710844,48455047,1000099
710845,48455047,1000102
710846,48455047,1000103
710847,48455047,1000104
710848,48455047,1000106
710849,48455047,1000107
710850,48455047,1000108
710851,48455047,1000109
710852,48455047,1000110
710853,48455047,1000111
710854,48455047,1000112
710855,48455047,1000114
710856,48455047,1000116
710857,48455047,1000117
710858,48455047,1000118
710859,48455047,2000141
712592,48715276,1000016
712593,48715276,1000018
712594,48715276,1000025
712595,48715276,1000026
712596,48715276,1000078
712597,48715276,1000102
712598,48715276,1000104
712599,48715276,1000109
712600,48715276,1000110
712601,48715276,1000114
713389,48576920,1000001
713390,48576920,1000002
713391,48576920,1000016
713392,48576920,1000019
713393,48576920,1000027
713394,48576920,1000029
713395,48576920,1000038
713396,48576920,1000046
713397,48576920,1000100
713398,48576920,1000102
713399,48576920,1000104
713400,48576920,1000108
713401,48576920,1000110
713402,48576920,1000111
713403,48576920,1000112
713404,48576920,2000133
713405,48576920,2000137
713406,48576920,2000138
713407,48576920,2000141
713408,48576920,2000148
713409,48576920,2000171
713753,48715295,1000002
713754,48715295,1000016
713755,48715295,1000019
713756,48715295,1000027
713757,48715295,1000029
713758,48715295,1000100
713759,48715295,1000102
713760,48715295,1000106
713761,48715295,1000111
713762,48715295,2000148
714417,46688835,1000002
714418,46688835,1000004
714419,46688835,1000027
714420,46688835,1000038
714421,46688835,1000046
714422,46688835,1000074
714423,46688835,1000078
714424,46688835,1000079
714425,46688835,1000092
714426,46688835,1000100
714427,46688835,1000102
714428,46688835,1000110
714429,46688835,1000111
714430,46688835,1000112
714431,46688835,2000138
714432,46688835,2000141
714433,47927399,1000016
714434,47927399,1000018
714435,47927399,1000025
714436,47927399,1000026
714437,47927399,1000029
714438,47927399,1000078
714439,47927399,1000102
714440,47927399,1000109
714441,47927399,1000110
714442,47927399,1000111
714443,47927399,1000114
714444,47927399,1000116
714533,48715240,1000001
714534,48715240,1000002
714535,48715240,1000016
714536,48715240,1000018
714537,48715240,1000025
714538,48715240,1000026
714539,48715240,1000027
714540,48715240,1000029
714541,48715240,1000039
714542,48715240,1000078
714543,48715240,1000085
714544,48715240,1000100
714545,48715240,1000102
714546,48715240,1000104
714547,48715240,1000110
714548,48715240,1000111
714549,48715240,1000114
714550,48715240,1000116
714551,48715240,1000117
714713,48715296,1000016
714714,48715296,1000025
714715,48715296,1000026
714716,48715296,1000029
714717,48715296,1000078
714718,48715296,1000097
714719,48715296,1000101
714720,48715296,1000102
714721,48715296,1000103
714722,48715296,1000104
714723,48715296,1000110
714724,48715296,1000111
714725,48715296,1000114
714798,48665858,1000001
714799,48665858,1000002
714800,48665858,1000016
714801,48665858,1000018
714802,48665858,1000025
714803,48665858,1000026
714804,48665858,1000027
714805,48665858,1000029
714806,48665858,1000039
714807,48665858,1000078
714808,48665858,1000085
714809,48665858,1000100
714810,48665858,1000102
714811,48665858,1000104
714812,48665858,1000110
714813,48665858,1000111
714814,48665858,1000114
714815,48665858,1000116
714816,48665858,1000117
715163,48299826,1000016
715164,48299826,1000018
715165,48299826,1000025
715166,48299826,1000026
715167,48299826,1000027
715168,48299826,1000038
715169,48299826,1000102
715170,48299826,1000109
715171,48299826,1000110
715172,48299826,1000112
715495,48157864,1000102
715496,48157864,1000103
715497,48157864,1000110
715498,48157864,1000111
716223,48713030,1000016
716224,48713030,1000019
716225,48713030,1000027
716226,48713030,1000102
716227,48713030,2000148
716359,47926107,1000016
716360,47926107,1000018
716361,47926107,1000025
716362,47926107,1000026
716363,47926107,1000078
716364,47926107,1000102
716365,47926107,1000104
716366,47926107,1000109
716367,47926107,1000110
716368,47926107,1000114
716827,44852599,1000002
716828,44852599,1000018
716829,44852599,1000097
716830,44852599,2000142
716831,44852599,2000143
716832,44852599,2000148
716833,44852599,2000171
717398,48715241,1000016
717399,48715241,1000019
717400,48715241,1000027
717401,48715241,1000102
717402,48715241,2000148
717458,48490891,1000001
717459,48490891,1000016
717460,48490891,1000038
717461,48490891,1000102
717462,48490891,1000111
717463,48490891,1000114
717845,45807766,1000010
717846,45807766,1000019
717847,45807766,1000021
717848,45807766,1000032
717849,45807766,1000100
717850,45807766,1000102
717851,45807766,1000103
717852,45807766,1000108
717853,45807766,1000110
717854,45807766,1000111
717855,45807766,1000117
717856,45807766,1000121
717857,45807766,1000125
717858,45807766,1000127
719530,48715287,1000016
719531,48715287,1000018
719532,48715287,1000025
719533,48715287,1000026
719534,48715287,1000029
719535,48715287,1000078
719536,48715287,1000102
719537,48715287,1000109
719538,48715287,1000110
719539,48715287,1000111
719540,48715287,1000114
719541,48715287,1000116
720028,48544988,1000004
720029,48544988,1000016
720030,48544988,1000018
720031,48544988,1000019
720032,48544988,1000029
720033,48544988,1000038
720034,48544988,1000040
720035,48544988,1000046
720036,48544988,1000068
720037,48544988,1000071
720038,48544988,1000074
720039,48544988,1000079
720040,48544988,1000088
720041,48544988,1000097
720042,48544988,1000100
720043,48544988,1000102
720044,48544988,1000109
720045,48544988,1000118
720791,47072247,1000016
720792,47072247,1000019
720793,47072247,1000027
720794,47072247,1000029
720795,47072247,1000038
720796,47072247,1000100
720797,47072247,1000102
720798,47072247,1000110
720799,47072247,1000111
720800,47072247,1000117
720801,47072247,2000148
720846,48518467,1000001
720847,48518467,1000004
720848,48518467,1000016
720849,48518467,1000038
720850,48518467,1000108
722084,48691700,1000002
722085,48691700,1000016
722086,48691700,1000018
722087,48691700,1000027
722088,48691700,1000029
722089,48691700,1000038
722090,48691700,1000040
722091,48691700,1000046
722092,48691700,1000050
722093,48691700,1000071
722094,48691700,1000078
722095,48691700,1000079
722096,48691700,1000097
722097,48691700,1000100
722098,48691700,1000101
722099,48691700,1000102
722100,48691700,1000103
722101,48691700,1000104
722102,48691700,1000105
722103,48691700,1000106
722104,48691700,1000107
722105,48691700,1000108
722106,48691700,1000109
722107,48691700,1000110
722108,48691700,1000111
722109,48691700,1000112
722110,48691700,1000116
722111,48691700,1000117
722112,48691700,1000118
722113,48691700,2000133
722114,48691700,2000134
722115,48691700,2000137
722116,48691700,2000138
722117,48691700,2000139
722118,48691700,2000141
722119,48691700,2000167
722559,48693348,1000038
722560,48693348,1000097
722561,48693348,1000102
726889,48194890,1000016
726890,48194890,1000038
726891,48194890,1000046
726892,48194890,1000100
726893,48194890,1000102
726894,48194890,1000103
726895,48194890,1000110
726896,48194890,1000111
726897,48194890,1000116
727102,46336405,1000016
727103,46336405,1000038
727104,46336405,1000039
727105,46336405,1000040
727106,46336405,1000078
727107,46336405,1000100
727108,46336405,1000102
727109,46336405,1000103
727110,46336405,1000110
727111,46336405,1000111
727112,46336405,1000116
727312,48330309,1000001
727313,48330309,1000002
727314,48330309,1000016
727315,48330309,1000018
727316,48330309,1000019
727317,48330309,1000027
727318,48330309,1000095
727319,48330309,1000102
727320,48330309,1000103
727321,48330309,1000111
727342,48096584,1000001
727343,48096584,1000004
727344,48096584,1000016
727569,47439103,1000016
727570,47439103,1000038
727571,47439103,1000097
727572,47439103,1000100
727573,47439103,1000102
727574,47439103,1000103
